asset,event,slug,ts,T_pm,bid,ask,fv,gap,label,delta,ret_T,S_bin,tte_d,covd,L_bid+1c,ft_bid+1c,L_mid-1c,ft_mid-1c,L_ask-1c,ft_ask-1c,chase_ft,chase_L,chase_state
ETH,2025-11-13,ethereum-above-3400-on-november-13,1762996500,1763053260,0.64,0.69,0.695503433207747,0.04550343320774697,0,12.235115717756686,-0.03864813656103453,3445.19,0.6569444444444444,False,0.65,,0.655,,0.68,,,,na
ETH,2025-11-14,ethereum-above-3400-on-november-14,1762899300,1763139660,0.51,0.55,0.5516921733062001,0.03169217330620011,0,6.448473008506666,-0.05854870103232081,3424.44,2.7819444444444446,True,0.52,,0.52,,0.54,,,0.53,chased
ETH,2025-11-14,ethereum-above-3400-on-november-14,1762996500,1763139660,0.57,0.61,0.6077228334270702,0.02772283342707027,0,8.393898941520414,-0.06458980167550563,3445.19,1.6569444444444443,True,0.58,1763004411.237,0.58,1763004411.237,0.6,1763004411.237,1763004411.237,0.59,chased
ETH,2025-11-16,ethereum-above-3400-on-november-16,1763137800,1763312460,0.14,0.19,0.18174638807922497,0.031746388079224974,0,4.732681603412329,-0.0548985955946039,3237.62,2.0215277777777776,False,0.15,,0.155,,0.18,,,,na
ETH,2025-11-17,ethereum-above-3400-on-november-17,1763079300,1763398860,0.17,0.22,0.20826232730627597,0.02826232730627598,0,4.124048912602931,-0.029292009001619344,3223.04,3.698611111111111,False,0.18,,0.185,,0.21,,,,na
ETH,2025-11-18,ethereum-above-3400-on-november-18,1763141400,1763485260,0.19,0.24,0.22722127965623562,0.02722127965623561,0,3.88082884072911,-0.019957520923089177,3216.65,3.979861111111111,False,0.2,,0.205,,0.23,,,,na
ETH,2025-11-26,ethereum-above-3400-on-november-26,1763677800,1764176460,0.016,0.057,0.05178277241736305,0.025782772417363053,0,1.151302243112768,0.016238118646721488,2901.53,5.771527777777777,False,0.026,,0.0265,,0.047,,,,na
ETH,2025-11-06,ethereum-above-3400-on-november-6,1762234200,1762448460,0.754,0.784,0.7899850394464929,0.025985039446492886,0,4.829424131072834,-0.08160254194930604,3562.45,2.479861111111111,False,0.764,,0.759,,0.774,,,,na
ETH,2025-11-06,ethereum-above-3400-on-november-6,1762328700,1762448460,0.33,0.358,0.36507064898579467,0.02507064898579464,0,6.795363682604554,-0.015605721182806174,3334.93,1.386111111111111,False,0.34,,0.334,,0.348,,,,na
ETH,2025-11-07,ethereum-above-3400-on-november-7,1762275600,1762534860,0.528,0.574,0.5694809937263374,0.03148099372633739,0,5.724507305127761,-0.03733074549617368,3429.62,3.000694444444444,False,0.538,,0.541,,0.564,,,,na
ETH,2025-11-07,ethereum-above-3400-on-november-7,1762362000,1762534860,0.552,0.58,0.5928068301813941,0.030806830181394074,0,7.054295036422409,-0.039750823706254,3437.93,2.000694444444444,False,0.562,,0.556,,0.57,,,,na
ETH,2025-11-07,ethereum-above-3400-on-november-7,1762470000,1762534860,0.19,0.23,0.2257715071108804,0.025771507110880387,0,9.2033124376744,-0.004728583776441274,3319.61,0.7506944444444446,False,0.2,,0.2,,0.22,,,,na
ETH,2025-11-08,ethereum-above-3400-on-november-8,1762345800,1762621260,0.39,0.43,0.4278556708246704,0.027855670824670387,0,5.4210973249442675,0.003944825233644155,3354.74,3.188194444444444,False,0.4,,0.4,,0.42,,,,na
ETH,2025-11-08,ethereum-above-3400-on-november-8,1762439400,1762621260,0.38,0.42,0.4255763462127605,0.03557634621276051,0,7.5100392596643,0.0017890102513269466,3361.98,2.104861111111111,False,0.39,,0.39,,0.41,,,,na
ETH,2025-11-08,ethereum-above-3400-on-november-8,1762533900,1762621260,0.18,0.22,0.21857537040619635,0.028575370406196343,0,9.028664069408972,0.014803209371104957,3318.51,1.011111111111111,False,0.19,,0.19,,0.21,,,,na
ETH,2025-11-09,ethereum-above-3400-on-november-9,1762655400,1762707660,0.43,0.48,0.4746177694656316,0.03461776946563161,1,17.916306606231394,0.039667335779721404,3393.09,0.6048611111111111,False,0.44,,0.445,,0.47,,,,na
ETH,2025-12-11,ethereum-above-3500-on-december-11,1765396800,1765472460,0.154,0.189,0.2014150245227774,0.037415024522777396,0,7.1089761307662185,-0.06536327059022365,3390.71,0.8756944444444444,True,0.164,1765396878.972,0.1615,1765396878.972,0.179,1765396878.972,1765396878.972,0.164,filled_early
ETH,2025-12-12,ethereum-above-3500-on-december-12,1765397700,1765558860,0.329,0.374,0.3693339747437749,0.03033397474377486,0,6.973249145556271,-0.1135888322298733,3441.58,1.8652777777777778,True,0.339,1765397942.777,0.3415,1765397942.777,0.364,1765397937.856,1765397942.777,0.339,filled_early
ETH,2025-12-13,ethereum-above-3500-on-december-13,1765325700,1765645260,0.2,0.24,0.23817502663479648,0.028175026634796485,0,4.177757252215375,-0.06802719253278203,3323.96,3.698611111111111,True,0.21,,0.21,,0.23,,,,cancelled_gap
ETH,2025-12-15,ethereum-above-3500-on-december-15,1765397700,1765818060,0.37,0.42,0.41544330952425806,0.03544330952425806,0,4.940326799080364,-0.14085796989428487,3441.58,4.865277777777778,True,0.38,,0.385,,0.41,,,,cancelled_gap
ETH,2025-12-07,ethereum-above-3500-on-december-7,1764799200,1765126860,0.027,0.062,0.06471932513275067,0.027719325132750668,0,1.86781869529676,-0.04118850587037312,3164.42,3.7923611111111115,True,0.037,,0.0345,,0.052,,,,cancelled_gap
ETH,2025-12-09,ethereum-above-3500-on-december-9,1764742500,1765299660,0.03,0.04,0.06666556122739288,0.02666556122739288,0,1.4382048928183633,0.09247871351286813,3069.57,6.448611111111111,True,0.04,,0.025,,0.03,,,,cancelled_gap
ETH,2025-12-09,ethereum-above-3500-on-december-9,1764892800,1765299660,0.03,0.08,0.06540065669296503,0.025400656692965033,0,1.748034055901198,0.07194220407671004,3133.26,4.709027777777778,True,0.04,,0.045,,0.07,,,,cancelled_gap
ETH,2026-01-11,ethereum-above-3500-on-january-11,1767735000,1768150860,0.09,0.11,0.15021762839873412,0.050217628398734115,0,3.638098761365498,-0.04756505070006818,3282.99,4.813194444444444,True,0.1,,0.09,,0.1,,,0.11,chased
ETH,2026-01-12,ethereum-above-3500-on-january-12,1767764700,1768237260,0.11,0.15,0.150932310381618,0.030932310381618006,0,3.23226109444018,-0.039401299173834295,3256.36,5.469444444444444,False,0.12,,0.12,,0.14,,,,na
ETH,2026-01-17,ethereum-above-3500-on-january-17,1768353300,1768669260,0.142,0.188,0.1771141407833245,0.025114140783324496,0,4.769608673522387,-0.004789250947778635,3334.17,3.656944444444444,True,0.152,1768355024.548,0.155,1768355024.548,0.178,1768355024.548,1768355024.548,0.152,filled_early
ETH,2026-01-18,ethereum-above-3500-on-january-18,1768360500,1768755660,0.15,0.17,0.1862303966974152,0.026230396697415198,0,4.491227004706724,0.0026579824904656105,3325.17,4.573611111111111,True,0.16,,0.15,,0.16,,,0.17,chased
ETH,2026-01-18,ethereum-above-3500-on-january-18,1768513500,1768755660,0.031,0.066,0.06822352565570566,0.027223525655705662,0,3.2695799890402766,0.010141169752690127,3300.38,2.8027777777777776,False,0.041,,0.0385,,0.056,,,,na
ETH,2026-01-19,ethereum-above-3500-on-january-19,1768419000,1768842060,0.228,0.276,0.27030913673275986,0.03230913673275987,0,5.833240574434188,-0.05110332690494241,3390.84,4.896527777777778,True,0.238,1768430059.295,0.242,1768430059.295,0.266,1768430059.295,,,cancelled_gap
ETH,2026-01-19,ethereum-above-3500-on-january-19,1768513500,1768842060,0.06,0.093,0.09900380821137188,0.02900380821137187,0,3.7360016971024783,-0.024063261954402934,3300.38,3.8027777777777776,False,0.07,,0.0665,,0.083,,,,na
ETH,2026-01-20,ethereum-above-3500-on-january-20,1768761000,1768928460,0.051,0.08,0.09984173658401485,0.03884173658401485,0,5.619629584115717,-0.11117944834387945,3362.23,1.9381944444444446,True,0.061,,0.0555,,0.07,,,0.071,chased
ETH,2026-01-21,ethereum-above-3500-on-january-21,1768513500,1769014860,0.12,0.15,0.15696624240587884,0.026966242405878832,0,3.992579741287109,-0.1277488118199896,3300.38,5.802777777777778,False,0.13,,0.125,,0.14,,,,na
ETH,2026-01-21,ethereum-above-3500-on-january-21,1768761000,1769014860,0.1,0.13,0.14953787005614144,0.03953787005614144,0,5.895340921942285,-0.14631564276800962,3362.23,2.9381944444444446,True,0.11,,0.105,,0.12,,,0.12,chased
ETH,2026-01-22,ethereum-above-3500-on-january-22,1768746600,1769101260,0.12,0.16,0.1622230005700248,0.03222300057002481,0,4.9480637991813285,-0.12618552677189238,3337.7,4.104861111111111,False,0.13,,0.13,,0.15,,,,na
ETH,2025-11-10,ethereum-above-3500-on-november-10,1762362000,1762794060,0.37,0.42,0.40738001509283905,0.02738001509283905,1,4.7443518277892185,0.026660592507986778,3437.93,5.000694444444444,False,0.38,,0.385,,0.41,,,,na
ETH,2025-11-10,ethereum-above-3500-on-november-10,1762549200,1762794060,0.39,0.43,0.426385284216362,0.026385284216361993,1,7.5104366832344365,0.018745358475226653,3465.25,2.834027777777778,False,0.4,,0.4,,0.42,,,,na
ETH,2025-11-10,ethereum-above-3500-on-november-10,1762723800,1762794060,0.74,0.78,0.7753097114432385,0.02530971144323846,1,8.699259571869696,-0.016627634928758,3590.02,0.8131944444444444,False,0.75,,0.75,,0.77,,,,na
ETH,2025-11-11,ethereum-above-3500-on-november-11,1762549200,1762880460,0.41,0.45,0.44561851875076147,0.025618518750761488,0,6.04030474507799,0.0060390114325053635,3465.25,3.8340277777777776,False,0.42,,0.42,,0.44,,,,na
ETH,2025-11-11,ethereum-above-3500-on-november-11,1762826400,1762880460,0.77,0.82,0.8054214067002202,0.025421406700220195,0,10.245021801696598,-0.026835054428441737,3581.06,0.6256944444444444,False,0.78,,0.785,,0.81,,,,na
ETH,2025-11-12,ethereum-above-3500-on-november-12,1762918200,1762966860,0.23,0.26,0.2936039017150852,0.05360390171508522,0,10.848862610127757,-0.012309988987481668,3441.08,0.5631944444444444,False,0.24,,0.235,,0.25,,,,na
ETH,2025-11-13,ethereum-above-3500-on-november-13,1762996500,1763053260,0.23,0.27,0.2728910590657341,0.032891059065734085,0,11.89911845132603,-0.03864813656103453,3445.19,0.6569444444444444,False,0.24,,0.24,,0.26,,,,na
ETH,2025-11-14,ethereum-above-3500-on-november-14,1763003700,1763139660,0.19,0.24,0.2472462934487884,0.04724629344878839,0,7.108018274797082,-0.05192132885691991,3401.82,1.5736111111111113,False,0.2,,0.205,,0.23,,,,na
ETH,2025-11-15,ethereum-above-3500-on-november-15,1763047800,1763226060,0.25,0.3,0.28848199481659403,0.028481994816594025,0,6.83003972926991,-0.06663515182694581,3409.99,2.0631944444444446,False,0.26,,0.265,,0.29,,,,na
ETH,2025-11-16,ethereum-above-3500-on-november-16,1762996500,1763312460,0.36,0.4,0.3981636762680328,0.02816367626803279,0,5.871523501653363,-0.11703915895835547,3445.19,3.656944444444444,False,0.37,,0.37,,0.39,,,,na
ETH,2025-11-17,ethereum-above-3500-on-november-17,1762996500,1763398860,0.37,0.42,0.4087061499220606,0.02870614992206061,0,5.090102709428093,-0.09594605078749775,3445.19,4.656944444444444,True,0.38,,0.385,,0.41,,,0.39,chased
ETH,2025-11-05,ethereum-above-3500-on-november-5,1762184700,1762362060,0.693,0.73,0.7283854920764368,0.02538549207643681,0,6.443554651165961,-0.050079601276604054,3602.73,2.0527777777777776,False,0.703,,0.7015,,0.72,,,,na
ETH,2025-11-06,ethereum-above-3500-on-november-6,1762210800,1762448460,0.64,0.69,0.6776433113004702,0.027643311300470153,0,5.698052174136212,-0.08936472815184997,3590.21,2.7506944444444446,False,0.65,,0.655,,0.68,,,,na
ETH,2025-11-06,ethereum-above-3500-on-november-6,1762300800,1762448460,0.12,0.15,0.1559908981654519,0.025990898165451887,0,3.7198026306223824,-0.0011445375461410989,3287.05,1.7090277777777778,False,0.13,,0.125,,0.14,,,,na
ETH,2025-11-07,ethereum-above-3500-on-november-7,1762257600,1762534860,0.53,0.58,0.5704388766642436,0.030438876664243608,0,5.667604329034476,-0.06604316199002754,3529.52,3.2090277777777776,False,0.54,,0.545,,0.57,,,,na
ETH,2025-11-07,ethereum-above-3500-on-november-7,1762345800,1762534860,0.2,0.24,0.2381620689068992,0.028162068906899207,0,4.9795890469740165,-0.015255548774124954,3354.74,2.1881944444444446,False,0.21,,0.21,,0.23,,,,na
ETH,2025-11-08,ethereum-above-3500-on-november-8,1762364700,1762621260,0.34,0.39,0.37989640443285744,0.02989640443285746,0,5.9681709408768455,-0.019255227721595203,3433.48,2.9694444444444446,False,0.35,,0.355,,0.38,,,,na
ETH,2025-11-08,ethereum-above-3500-on-november-8,1762562700,1762621260,0.111,0.158,0.15497145174979446,0.03397145174979446,0,12.285161135866254,-0.018966848947187122,3432.49,0.6777777777777778,False,0.121,,0.1245,,0.148,,,,na
ETH,2025-11-09,ethereum-above-3500-on-november-9,1762646400,1762707660,0.07,0.11,0.10778317203432333,0.02778317203432333,1,7.975578163972434,0.03718889575084474,3401.51,0.7090277777777778,False,0.08,,0.08,,0.1,,,,na
ETH,2025-10-31,ethereum-above-3500-on-october-31,1761852600,1761926460,0.927,0.976,0.9637652734201244,0.026765273420124358,1,3.0770060042886644,0.033928996442308026,3728.65,0.8548611111111112,False,0.937,,0.9415,,0.966,,,,na
ETH,2025-12-15,ethereum-above-3600-on-december-15,1765396800,1765818060,0.16,0.21,0.2092119088880488,0.03921190888804879,0,3.694065219980744,-0.1259666406214093,3390.71,4.875694444444444,True,0.17,1765405117.598,0.175,1765405117.598,0.2,1765405117.598,1765405117.598,0.18,chased
ETH,2026-01-12,ethereum-above-3600-on-january-12,1767741300,1768237260,0.07,0.11,0.1066120968399661,0.0266120968399661,0,2.4718050372724085,-0.04926843825544765,3288.65,5.740277777777777,False,0.08,,0.08,,0.1,,,,na
ETH,2026-01-18,ethereum-above-3600-on-january-18,1768417200,1768755660,0.039,0.061,0.07570617001855001,0.02670617001855001,0,2.68305689248377,-0.001615361567305655,3339.41,3.9173611111111115,True,0.049,,0.04,,0.051,,,0.059,chased
ETH,2026-01-22,ethereum-above-3600-on-january-22,1768743900,1769101260,0.028,0.061,0.06359555613258794,0.02559555613258794,0,2.436039168625655,-0.12345237064724666,3328.59,4.136111111111111,False,0.038,,0.0345,,0.051,,,,na
ETH,2025-11-01,ethereum-above-3600-on-november-1,1761845400,1762012860,0.775,0.82,0.8151989281687914,0.030198928168791328,1,6.026901377797271,0.03905500686996128,3741.87,1.9381944444444446,False,0.785,,0.7875,,0.81,,,,na
ETH,2025-11-10,ethereum-above-3600-on-november-10,1762371900,1762794060,0.27,0.32,0.309292012357223,0.029292012357222952,0,4.452304623374334,0.018090497552068215,3467.52,4.886111111111111,False,0.28,,0.285,,0.31,,,,na
ETH,2025-11-11,ethereum-above-3600-on-november-11,1762805700,1762880460,0.4,0.42,0.4369405824521738,0.026940582452173845,0,12.708036893503541,-0.025703464367945843,3577.01,0.8652777777777777,False,0.41,,0.4,,0.41,,,,na
ETH,2025-11-12,ethereum-above-3600-on-november-12,1762828200,1762966860,0.46,0.5,0.4965751662558487,0.026575166255848715,0,8.76615328231069,-0.05578205446800607,3593.97,1.604861111111111,False,0.47,,0.47,,0.49,,,,na
ETH,2025-11-13,ethereum-above-3600-on-november-13,1762815600,1763053260,0.42,0.47,0.45526663443354215,0.025266634433542157,0,6.56650322618541,-0.07588877043079381,3575.91,2.7506944444444446,True,0.43,,0.435,,0.46,,,,cancelled_gap
ETH,2025-11-15,ethereum-above-3600-on-november-15,1762996500,1763226060,0.16,0.21,0.197023135310963,0.02702313531096298,0,5.067909973746829,-0.07690484842669959,3445.19,2.6569444444444446,False,0.17,,0.175,,0.2,,,,na
ETH,2025-11-16,ethereum-above-3600-on-november-16,1762996500,1763312460,0.19,0.24,0.234023346566598,0.034023346566598,0,4.760956017565591,-0.11703915895835547,3445.19,3.656944444444444,False,0.2,,0.205,,0.23,,,,na
ETH,2025-11-04,ethereum-above-3600-on-november-4,1762167600,1762275660,0.688,0.732,0.7278715148553776,0.029871514855377646,0,8.709627250555338,-0.07225795934875945,3675.99,1.2506944444444443,False,0.698,,0.7,,0.722,,,,na
ETH,2025-11-05,ethereum-above-3600-on-november-5,1762209000,1762362060,0.42,0.46,0.4735084591310471,0.04350845913104712,0,7.856476379811661,-0.04359686719584444,3579.45,1.7715277777777778,False,0.43,,0.43,,0.45,,,,na
ETH,2025-11-06,ethereum-above-3600-on-november-6,1762209000,1762448460,0.44,0.48,0.4838732204703634,0.0338732204703634,0,6.2634170795232755,-0.08636318886594728,3579.45,2.771527777777778,False,0.45,,0.45,,0.47,,,,na
ETH,2025-11-06,ethereum-above-3600-on-november-6,1762373700,1762448460,0.096,0.146,0.13532684838079886,0.029326848380798867,0,6.94677879865084,-0.057988029805805925,3479.31,0.8652777777777777,False,0.106,,0.111,,0.136,,,,na
ETH,2025-11-07,ethereum-above-3600-on-november-7,1762300800,1762534860,0.064,0.09,0.10266389224417924,0.028663892244179243,0,2.506914977533833,0.005128216366919308,3287.05,2.7090277777777776,False,0.074,,0.067,,0.08,,,,na
ETH,2025-11-08,ethereum-above-3600-on-november-8,1762329600,1762621260,0.1,0.15,0.14561165331838183,0.03561165331838183,0,2.9943367687525604,0.011022520645168439,3331.08,3.3756944444444446,False,0.11,,0.115,,0.14,,,,na
ETH,2025-10-17,ethereum-above-3600-on-october-17,1760700600,1760716860,0.938,0.958,0.9802007280623128,0.03220072806231289,1,2.16785165790975,0.0035037998018812135,3797.78,0.18819444444444447,False,0.948,,0.938,,0.948,,,,na
ETH,2025-10-18,ethereum-above-3600-on-october-18,1760689800,1760803260,0.732,0.781,0.7687939048060312,0.026793904806031166,1,5.559804031029082,0.038613313426573426,3731.41,1.3131944444444443,False,0.742,,0.7465,,0.771,,,,na
ETH,2025-10-18,ethereum-above-3600-on-october-18,1760776200,1760803260,0.953,0.979,0.9998488274777436,0.03684882747774365,1,0.04659738899652326,-0.002377075103476102,3887.54,0.31319444444444444,False,0.963,,0.956,,0.969,,,,na
ETH,2025-10-24,ethereum-above-3600-on-october-24,1761150600,1761321660,0.854,0.895,0.8892793056621144,0.02527930566211445,1,3.803827500515048,0.012520211145503184,3841.6,1.979861111111111,False,0.864,,0.8645,,0.885,,,,na
ETH,2025-10-31,ethereum-above-3600-on-october-31,1761829200,1761926460,0.876,0.922,0.922532339047746,0.036532339047746,1,3.9593939582441555,0.010175174850443502,3818.28,1.1256944444444443,False,0.886,,0.889,,0.912,,,,na
ETH,2025-11-01,ethereum-above-3700-on-november-1,1761831000,1762012860,0.715,0.763,0.7538806662980068,0.028880666298006785,1,6.327748194558679,0.018329863108000048,3820.23,2.104861111111111,False,0.725,,0.729,,0.753,,,,na
ETH,2025-11-10,ethereum-above-3700-on-november-10,1762376400,1762794060,0.13,0.17,0.17144095780365287,0.03144095780365286,0,3.327260056831441,0.022871889909096048,3450.98,4.834027777777778,False,0.14,,0.14,,0.16,,,,na
ETH,2025-11-10,ethereum-above-3700-on-november-10,1762749900,1762794060,0.148,0.191,0.18545120433148105,0.027451204331481044,0,9.561387128302062,-0.022457373020913128,3611.01,0.5111111111111111,False,0.158,,0.1595,,0.181,,,,na
ETH,2025-11-11,ethereum-above-3700-on-november-11,1762329600,1762880460,0.1,0.15,0.1378176549806774,0.02781765498067741,0,2.181062128653458,0.045527215808918886,3331.08,6.375694444444444,False,0.11,,0.115,,0.14,,,,na
ETH,2025-11-12,ethereum-above-3700-on-november-12,1762751700,1762966860,0.316,0.359,0.3544045092282698,0.028404509228269814,0,5.947636353473357,-0.06294615165927252,3619.81,2.4902777777777776,False,0.326,,0.3275,,0.349,,,,na
ETH,2025-11-16,ethereum-above-3700-on-november-16,1763001000,1763312460,0.08,0.12,0.1151507906933025,0.025150790693302505,0,2.9628852152257545,-0.11194375110556838,3427.68,3.6048611111111106,True,0.09,,0.09,,0.11,,,,cancelled_gap
ETH,2025-11-02,ethereum-above-3700-on-november-2,1761856200,1762102860,0.51,0.55,0.5463508402774987,0.026350840277498677,1,7.557068381634795,0.03836980868207304,3716.18,2.8548611111111115,False,0.52,,0.52,,0.54,,,,na
ETH,2025-11-03,ethereum-above-3700-on-november-3,1762152300,1762189260,0.5,0.538,0.5508628563479667,0.040862856347966714,0,16.40441122178698,-0.025814966650882478,3709.69,0.4277777777777778,False,0.51,,0.509,,0.528,,,,na
ETH,2025-11-04,ethereum-above-3700-on-november-4,1762140600,1762275660,0.6,0.64,0.640230887325788,0.030230887325788047,0,8.294963880879756,-0.09279646538255773,3752.27,1.5631944444444446,False,0.61,,0.61,,0.63,,,,na
ETH,2025-11-04,ethereum-above-3700-on-november-4,1762227900,1762275660,0.26,0.29,0.31332942071312186,0.04332942071312185,0,13.146370717338332,-0.06499002516433063,3649.37,0.5527777777777778,False,0.27,,0.265,,0.28,,,,na
ETH,2025-11-05,ethereum-above-3700-on-november-5,1762140600,1762362060,0.58,0.61,0.6150238674090507,0.025023867409050715,0,6.737831542775904,-0.09074870004598065,3752.27,2.5631944444444446,False,0.59,,0.585,,0.6,,,,na
ETH,2025-11-05,ethereum-above-3700-on-november-5,1762227000,1762362060,0.35,0.38,0.3891347351134244,0.029134735113424404,0,8.227329494072267,-0.06207049667279554,3646.19,1.5631944444444446,False,0.36,,0.355,,0.37,,,,na
ETH,2025-11-06,ethereum-above-3700-on-november-6,1762140600,1762448460,0.56,0.59,0.6007663925187584,0.030766392518758456,0,5.918070198293025,-0.13351502171608348,3752.27,3.5631944444444446,False,0.57,,0.565,,0.58,,,,na
ETH,2025-11-08,ethereum-above-3700-on-november-8,1762373700,1762621260,0.102,0.151,0.14058343109066732,0.028583431090667313,0,3.8068387362730323,-0.03251490188497624,3479.31,2.8652777777777776,False,0.112,,0.1165,,0.141,,,,na
ETH,2025-10-17,ethereum-above-3700-on-october-17,1760607900,1760716860,0.918,0.948,0.9555578547057364,0.02755785470573635,1,2.4388595796180588,-0.05331415254193179,4019.81,1.261111111111111,False,0.928,,0.923,,0.938,,,,na
ETH,2025-10-17,ethereum-above-3700-on-october-17,1760707800,1760716860,0.822,0.87,0.8912791100515018,0.05927911005150188,1,11.264525977664405,0.008593379811805314,3778.5,0.10486111111111111,False,0.832,,0.836,,0.86,,,,na
ETH,2025-10-18,ethereum-above-3700-on-october-18,1760630400,1760803260,0.807,0.85,0.8490608587399626,0.03206085873996267,1,4.53359621748267,-0.007416394428020352,3907.18,2.000694444444444,False,0.817,,0.8185,,0.84,,,,na
ETH,2025-10-18,ethereum-above-3700-on-october-18,1760750100,1760803260,0.901,0.949,0.9420339532526782,0.031033953252678215,1,5.5930466756680675,0.007799182481806216,3848.18,0.6152777777777777,False,0.911,,0.915,,0.939,,,,na
ETH,2025-10-20,ethereum-above-3700-on-october-20,1760756400,1760976060,0.75,0.78,0.7902789377481405,0.0302789377481405,1,5.4551971919929425,0.032590118558875704,3851.24,2.542361111111111,False,0.76,,0.755,,0.77,,,,na
ETH,2025-10-22,ethereum-above-3700-on-october-22,1760862600,1761148860,0.74,0.78,0.7799321773334387,0.02993217733343867,1,4.685759304778561,-0.009065667214231462,3876.03,3.313194444444444,False,0.75,,0.75,,0.77,,,,na
ETH,2025-10-22,ethereum-above-3700-on-october-22,1761111000,1761148860,0.908,0.957,0.9456408869137982,0.02764088691379818,1,5.280549569350865,-0.0022234800758069067,3849.6,0.43819444444444444,False,0.918,,0.9225,,0.947,,,,na
ETH,2025-10-23,ethereum-above-3700-on-october-23,1761131700,1761235260,0.765,0.755,0.8001676205377881,0.025167620537788093,1,6.943881115030006,0.013919435168669886,3825.42,1.198611111111111,False,0.775,,0.75,,0.745,,,,na
ETH,2025-10-24,ethereum-above-3700-on-october-24,1761218100,1761321660,0.85,0.89,0.8857892521718831,0.025789252171883104,1,5.295976072105206,0.0036519043086709595,3875.82,1.198611111111111,False,0.86,,0.86,,0.88,,,,na
ETH,2025-10-28,ethereum-above-3700-on-october-28,1761145200,1761667260,0.65,0.7,0.6886931743827057,0.02869317438270569,1,3.8823573063293217,0.06161130201995839,3853.57,6.042361111111112,False,0.66,,0.665,,0.69,,,,na
ETH,2025-10-30,ethereum-above-3700-on-october-30,1761441300,1761840060,0.78,0.83,0.830401069443679,0.04040106944367894,1,3.703097306573704,-0.048082361708412125,3953.8,4.615277777777777,False,0.79,,0.795,,0.82,,,,na
ETH,2025-10-30,ethereum-above-3700-on-october-30,1761775200,1761840060,0.94,0.975,0.9754791751807229,0.025479175180722957,1,1.8891537300621477,-0.04883072848349416,3956.76,0.7506944444444446,False,0.95,,0.9475,,0.965,,,,na
ETH,2025-10-31,ethereum-above-3700-on-october-31,1761829200,1761926460,0.744,0.79,0.7966990481826113,0.04269904818261128,1,7.242828412367404,0.010175174850443502,3818.28,1.1256944444444443,False,0.754,,0.757,,0.78,,,,na
ETH,2025-12-16,ethereum-above-3800-on-december-16,1765397700,1765904460,0.07,0.12,0.11711859417676598,0.03711859417676598,0,2.279549114889595,-0.15854542088804108,3441.58,5.865277777777778,True,0.08,1765400048.133,0.085,1765400048.133,0.11,1765400048.133,,,cancelled_gap
ETH,2025-11-01,ethereum-above-3800-on-november-1,1761760800,1762012860,0.79,0.84,0.8274298646559773,0.0274298646559773,1,4.410466105368013,-0.03109793018439278,4013.8,2.917361111111111,False,0.8,,0.805,,0.83,,,,na
ETH,2025-11-01,ethereum-above-3800-on-november-1,1761858000,1762012860,0.36,0.41,0.40097754342035485,0.03097754342035486,1,8.713926539790876,0.035072962126467336,3756.8,1.792361111111111,False,0.37,,0.375,,0.4,,,,na
ETH,2025-11-10,ethereum-above-3800-on-november-10,1762296300,1762794060,0.031,0.077,0.06776957503675175,0.02676957503675175,0,1.2492249500565193,0.08211543089866409,3252.47,5.761111111111111,False,0.041,,0.044,,0.067,,,,na
ETH,2025-11-12,ethereum-above-3800-on-november-12,1762751700,1762966860,0.166,0.209,0.20258869934487697,0.02658869934487698,0,4.604271038542114,-0.06294615165927252,3619.81,2.4902777777777776,False,0.176,,0.1775,,0.199,,,,na
ETH,2025-11-15,ethereum-above-3800-on-november-15,1762899300,1763226060,0.04,0.07,0.08038569079519498,0.030385690795194972,0,1.9530822532681984,-0.07086374778351473,3424.44,3.781944444444444,False,0.05,,0.045,,0.06,,,,na
ETH,2025-11-16,ethereum-above-3800-on-november-16,1762899300,1763312460,0.06,0.09,0.09965337890558698,0.029653378905586975,0,2.0986594155637928,-0.11099805831517062,3424.44,4.781944444444445,False,0.07,,0.065,,0.08,,,,na
ETH,2025-11-16,ethereum-above-3800-on-november-16,1763008200,1763312460,0.04,0.09,0.08086935524967491,0.030869355249674907,0,2.250964482101298,-0.12395818053002301,3469.11,3.5215277777777776,False,0.05,,0.055,,0.08,,,,na
ETH,2025-11-17,ethereum-above-3800-on-november-17,1762976700,1763398860,0.05,0.09,0.08571585784513427,0.025715857845134277,0,1.9259725556084177,-0.08556491070120723,3409.61,4.886111111111111,True,0.06,,0.06,,0.08,,,,cancelled_gap
ETH,2025-11-02,ethereum-above-3800-on-november-2,1761856200,1762102860,0.28,0.32,0.32647906351344874,0.03647906351344876,1,6.976575529170195,0.03836980868207304,3716.18,2.8548611111111115,False,0.29,,0.29,,0.31,,,,na
ETH,2025-11-03,ethereum-above-3800-on-november-3,1761856200,1762189260,0.31,0.35,0.3534939634009307,0.03349396340093069,0,6.074224746168,-0.027562910434550003,3716.18,3.854861111111111,False,0.32,,0.32,,0.34,,,,na
ETH,2025-11-03,ethereum-above-3800-on-november-3,1761985800,1762189260,0.66,0.68,0.6952484118707396,0.025248411870739562,0,8.870021689340403,-0.06746461228720245,3867.46,2.354861111111111,False,0.67,,0.66,,0.67,,,,na
