slug,ts,sz,n,last,sz_buy,vwap,vwap_buy,K,T_pm,label,S_T,S_bin,S_idx,fv,sigma,x,extrap,tte_d,asset,exp_dt,event,quarter,year,gap,n_vwap,n_vwap_buy,n_Sbin,n_ts_,delta,ret_T,ev_raw,ev_hedged,cfg
bitcoin-above-116k-on-september-8,1757077200,6453.45289,16,0.17,5844.50289,0.17083425117912188,0.17038088794287348,116000.0,1757347260,0,112633.75,113214.78,113263.79000000001,0.20831578014381563,0.33096443572876294,0.024303468489173516,0,3.1256944444444446,BTC,2025-09-08 16:01:00+00:00,2025-09-08,2025Q3,2025,0.037481528964693756,0.1601606270515642,0.16008399296574286,113048.51,1757078100.0,9.391612923776785,-0.005145318252573737,-0.1695762710931452,-0.1212534336953291,S2-analog
bitcoin-above-117000-on-august-15,1755173700,5115.262729,5,0.952,5115.262729,0.920636973602456,0.920636973602456,117000.0,1755273660,1,117262.08,120994.59,121075.6,0.9473665527139699,0.4014135951918861,-0.03357189905562822,0,1.1569444444444443,BTC,2025-08-15 16:01:00+00:00,2025-08-15,2025Q3,2025,0.026729579111513857,0.8246948057743334,0.8164941015502297,121143.67,1755174600.0,5.955064290492644,-0.03133440411543636,0.16518506440844483,0.35178345542014566,S2-analog
bitcoin-above-117000-on-august-6,1754009100,2731.37,29,0.34,2605.29,0.3247506562640726,0.3241953103109443,117000.0,1754496060,0,115406.5,115517.98,115509.43,0.36739062865884087,0.3247323762315924,0.012747745955709055,0,5.636111111111111,BTC,2025-08-06 16:01:00+00:00,2025-08-06,2025Q3,2025,0.042639972394768244,0.36787401574803147,0.35375000000000006,115427.27,1754010000.0,9.343581670588973,-0.0009655105310638991,-0.3841520064480129,-0.3751306799472036,S2-analog
bitcoin-above-117000-on-august-6,1754096400,100.0,1,0.2,0.0,0.2,,117000.0,1754496060,0,115406.5,113822.97,113777.91,0.227391471687141,0.3423015646677102,0.02752958813084947,0,4.625694444444445,BTC,2025-08-06 16:01:00+00:00,2025-08-06,2025Q3,2025,0.027391471687140984,0.21000000000000002,0.21000000000000002,113781.52,1754097300.0,7.909917331044066,0.01381633164407654,-0.22161300000000003,-0.3308990411229336,S2-analog
bitcoin-above-117000-on-august-6,1754317800,10.0,1,0.23,0.0,0.23000000000000004,,117000.0,1754496060,0,115406.5,115419.0,115462.83,0.2956197532074747,0.30174543597056963,0.013604949562172248,0,2.0631944444444446,BTC,2025-08-06 16:01:00+00:00,2025-08-06,2025Q3,2025,0.06561975320747465,0.21333333333333335,0.205,115004.33,1754318700.0,14.590466128794652,-0.00010830692460078288,-0.2250808888888889,-0.22350064037398729,S2-analog
bitcoin-above-118000-on-august-13,1754804700,9.588234,1,0.49,9.588234,0.49,0.49,118000.0,1755100860,1,121006.74,118273.3,118235.07999999999,0.5177334873159044,0.3052364960840997,-0.0023134236656464184,0,3.427777777777778,BTC,2025-08-13 16:01:00+00:00,2025-08-13,2025Q3,2025,0.027733487315904415,0.51,0.51,118045.0,1754805600.0,13.459853639509275,0.022848198393443302,0.472507,0.1649735936977822,S2-analog
bitcoin-above-118000-on-august-13,1754947800,7812.33,18,0.62,2055.73,0.6011651453535629,0.6324215728719238,118000.0,1755100860,1,121006.74,119021.77,118981.47,0.6538966964476237,0.3497004426308445,-0.008621793090638865,0,1.7715277777777778,BTC,2025-08-13 16:01:00+00:00,2025-08-13,2025Q3,2025,0.0527315510940608,0.585968992248062,0.585968992248062,118710.37,1754948700.0,15.446514534905189,0.016539828968450923,0.3970483544859083,0.14156564591988524,S2-analog
bitcoin-above-118000-on-august-13,1755063900,6885.81,9,0.82,6038.92,0.8154167047885433,0.8135320057228778,118000.0,1755100860,1,121006.74,119180.0,119120.11,0.8440692931524265,0.3007185682911647,-0.009950330853168092,0,0.4277777777777778,BTC,2025-08-13 16:01:00+00:00,2025-08-13,2025Q3,2025,0.02865258836388318,0.8301371703061187,0.8342454606478836,119070.69,1755064800.0,24.41114248451754,0.015211291205921535,0.15999216827912252,-0.2113328287221167,S2-analog
bitcoin-above-118000-on-july-18,1752672600,403.22,11,0.55,376.98,0.5682580229155298,0.5681707252374131,118000.0,1752854460,0,117900.0,118798.99,118798.78,0.5955418319691719,0.3689982120799153,-0.006748280743238575,0,2.104861111111111,BTC,2025-07-18 16:01:00+00:00,2025-07-18,2025Q3,2025,0.027283809053642027,0.5632030092731475,0.5716588204090765,118353.62,1752673500.0,13.875521742978698,-0.007596097665578202,-0.5804233858464648,-0.4750235675259447,S2-analog
bitcoin-above-118000-on-july-18,1752772500,258.015756,5,0.62,40.015756,0.6236890098457553,0.6437861972230138,118000.0,1752854460,0,117900.0,118904.99,118960.34,0.6622362202214818,0.4052503334766845,-0.007640146390807826,0,0.9486111111111111,BTC,2025-07-18 16:01:00+00:00,2025-07-18,2025Q3,2025,0.038547210375726504,0.626703263257251,0.6385115813538894,118706.4,1752773400.0,18.10204645465742,-0.008487963313147462,-0.6430795030728484,-0.4894299968728252,S2-analog
bitcoin-above-118000-on-july-28,1753580700,3747.259258,23,0.54,933.259258,0.5338515062840096,0.5452504167068225,118000.0,1753718460,1,118159.99,118150.01,118152.98,0.5689746147491016,0.27902692039402077,-0.0012704638054202057,0,1.5944444444444443,BTC,2025-07-28 16:01:00+00:00,2025-07-28,2025Q3,2025,0.035123108465092034,0.5376070264570397,0.5430711927073928,118102.0,1753581600.0,21.59397322082559,8.44653210269214e-05,0.4449919737336861,0.4431680318533423,S2-analog
bitcoin-above-118000-on-july-30,1753287300,18.0,1,0.47,18.0,0.47,0.47,118000.0,1753891260,0,117943.24,117910.65,118006.11,0.497898417693002,0.34251762392834567,0.0007574902131155709,0,6.990277777777777,BTC,2025-07-30 16:01:00+00:00,2025-07-30,2025Q3,2025,0.027898417693002053,0.4600000000000001,0.4600000000000001,117561.41,1753290900.0,8.409776306419369,0.0002763575381981759,-0.4773880000000001,-0.4797121050768395,S2-analog
bitcoin-above-118000-on-july-30,1753712100,4101.77,77,0.53,2298.77,0.5354504031186537,0.5351672416118185,118000.0,1753891260,0,117943.24,118478.4,118495.34,0.5657032393811923,0.3301034301951999,-0.004046041013767081,0,2.073611111111111,BTC,2025-07-30 16:01:00+00:00,2025-07-30,2025Q3,2025,0.030252836262538607,0.533157750622501,0.5365722214243078,118094.33,1753713000.0,15.85424473422864,-0.004527173688684456,-0.5505807900726569,-0.4788058704578929,S2-analog
bitcoin-above-118000-on-july-30,1753800300,1772.0883700000002,29,0.47,857.51837,0.4921371258446169,0.49819478171000814,118000.0,1753891260,0,117943.24,118256.63,118282.14,0.554182414082505,0.2920727929448222,-0.002172468987922438,0,1.0527777777777778,BTC,2025-07-30 16:01:00+00:00,2025-07-30,2025Q3,2025,0.06204528823788813,0.45298880780399586,0.445635742466477,117823.67,1753801200.0,25.216814993714458,-0.002653601662839842,-0.4703341041505776,-0.40341872195173223,S2-analog
bitcoin-above-118k-on-august-18-528-454-981,1755174600,20080.994704,15,0.63,20080.994704,0.6298984034949426,0.6298984034949426,118000.0,1755532860,0,116165.75,121143.67,120790.485,0.7844447521896674,0.33952546207588946,-0.026292572154074073,0,4.146527777777777,BTC,2025-08-18 16:01:00+00:00,2025-08-18,2025Q3,2025,0.15454634869472472,0.6694861710349956,0.6695735967000774,119531.42,1755175500.0,8.577364855620827,-0.04195914607966624,-0.6849753816829484,-0.32507647672735873,S2-analog
bitcoin-above-118k-on-august-18-528-454-981,1755269100,7511.647905,3,0.41,7511.627905,0.4299999452013845,0.42999999845201264,118000.0,1755532860,0,116165.75,117747.9,117789.61,0.4744906090974102,0.24748007614656398,0.0021387261230767954,0,3.0527777777777776,BTC,2025-08-18 16:01:00+00:00,2025-08-18,2025Q3,2025,0.044490663896025684,0.38000000000000006,,117400.0,1755270000.0,17.52820388560651,-0.013527847802515432,-0.39649200000000007,-0.1593731255840556,S2-analog
bitcoin-above-118k-on-august-18-528-454-981,1755412200,4016.01,2,0.52,4016.01,0.5200149651021786,0.5200149651021786,118000.0,1755532860,0,116165.75,118087.94,118136.16,0.5580984206431779,0.25253133351471196,-0.0007449766732443499,0,1.3965277777777778,BTC,2025-08-18 16:01:00+00:00,2025-08-18,2025Q3,2025,0.038083455540999345,0.5100000000000001,0.51,117923.99,1755414000.0,25.519434433278988,-0.01641155059883661,-0.5274930000000001,-0.10867951054454872,S2-analog
bitcoin-above-118k-on-august-20-891-217-388,1755174600,6141.0,8,0.55,6141.0,0.5526005536557564,0.5526005536557564,118000.0,1755705660,0,113403.43,121143.67,120790.485,0.7351791754454574,0.35033691682992835,-0.026292572154074073,0,6.146527777777778,BTC,2025-08-20 16:01:00+00:00,2025-08-20,2025Q3,2025,0.18257862178970097,0.563,0.563,118866.37,1755176400.0,7.520098999607125,-0.06602555886993558,-0.58022217,-0.08370343079369608,S2-analog
bitcoin-above-118k-on-august-20-891-217-388,1755456300,8020.0,2,0.44,8020.0,0.45,0.45,118000.0,1755705660,0,113403.43,117816.0,117888.95,0.48513986297986356,0.29110953918316473,0.0015605390418036247,0,2.886111111111111,BTC,2025-08-20 16:01:00+00:00,2025-08-20,2025Q3,2025,0.035139862979863545,0.48,0.48,117733.7,1755463500.0,15.37018603711336,-0.03817244767405783,-0.49747199999999997,0.08924562224224403,S2-analog
bitcoin-above-118k-on-august-22-423-917,1755612000,15.0,1,0.16,15.0,0.16,0.16,118000.0,1755878460,0,116498.01,115192.0,115246.66,0.19535781813055292,0.3294258838158175,0.024084323059695337,0,3.0840277777777776,BTC,2025-08-22 16:01:00+00:00,2025-08-22,2025Q3,2025,0.035357818130552915,0.11000000000000001,0.11000000000000001,113652.0,1755616500.0,9.48621659684256,0.01127388990883023,-0.11685300000000001,-0.2237995615641212,S2-analog
bitcoin-above-118k-on-august-25-818,1755877500,3023.63,4,0.33,3012.0,0.3303498443923364,0.3301195219123506,118000.0,1756137660,0,112135.57,116949.63,117070.29,0.36441139881684903,0.31117833688791047,0.008941295185671647,0,3.0111111111111115,BTC,2025-08-25 16:01:00+00:00,2025-08-25,2025Q3,2025,0.03406155442451264,0.33872919128145296,0.3390972828378848,116370.75,1755878400.0,13.364929298950035,-0.042034743555967306,-0.35440861211932156,0.20738276360567703,S2-analog
bitcoin-above-118k-on-august-27,1756063800,9802.0,12,0.1,9680.0,0.07799224648031014,0.07847107438016529,118000.0,1756310460,0,111972.31,114715.24,114709.87,0.14197674484280268,0.3431997797638,0.028231740804334195,0,2.8548611111111115,BTC,2025-08-27 16:01:00+00:00,2025-08-27,2025Q3,2025,0.06398449836249254,0.0706949806949807,0.0706949806949807,113079.32,1756064700.0,8.40761025870757,-0.024201275075997536,-0.0752937847229469,0.1281811038798138,S2-analog
bitcoin-above-118k-on-october-10,1760019300,200.0,2,0.916,200.0,0.916,0.916,118000.0,1760112060,1,118890.0,122448.49,122524.57,0.9509269116258496,0.4535086561609285,-0.037005827292574144,0,1.073611111111111,BTC,2025-10-10 16:01:00+00:00,2025-10-10,2025Q4,2025,0.0349269116258496,0.9043804713804714,0.9043804713804714,121690.27,1760020200.0,5.3271942084590735,-0.029491755887785433,0.08956617821390106,0.24667448937660041,S2-analog
bitcoin-above-118k-on-october-2,1759325400,226.0,28,0.191,200.0,0.20728761061946904,0.21,118000.0,1759420860,1,119839.19,116636.87,116658.79,0.23344710999302673,0.2931746734987665,0.01161919127044932,0,1.104861111111111,BTC,2025-10-02 16:01:00+00:00,2025-10-02,2025Q4,2025,0.026159499373557688,0.21776689976689975,0.225,116513.96,1759326300.0,18.969732008599017,0.027085327538835698,0.7703089868338033,0.25650758205696333,S2-analog
bitcoin-above-118k-on-october-4,1759307400,505.7,2,0.138,505.7,0.13898872849515526,0.13898872849515526,118000.0,1759593660,1,121861.63,115089.82,115185.56,0.17316003185144652,0.2999260134281318,0.024971757479884393,0,3.313194444444444,BTC,2025-10-04 16:01:00+00:00,2025-10-04,2025Q4,2025,0.03417130335629126,0.29761205295206733,0.29761205295206733,115635.37,1759308300.0,9.41064331425566,0.0571733537503621,0.687755208725652,0.14971716950123315,S2-analog
bitcoin-above-118k-on-october-6,1759510800,300.0,3,0.88,300.0,0.8833333333333333,0.8833333333333333,118000.0,1759766460,1,125000.0,122553.3,122412.76,0.9259013386417313,0.32265081635238396,-0.037861412930488204,0,2.959027777777778,BTC,2025-10-06 16:01:00+00:00,2025-10-06,2025Q4,2025,0.042568005308397994,0.95,0.95,122642.58,1759517100.0,5.985423668067665,0.019767699906148073,0.04667500000000004,-0.07164305888151759,S2-analog
bitcoin-above-118k-on-october-7,1759509900,100.0,1,0.89,100.0,0.89,0.89,118000.0,1759852860,1,121842.3,123778.33,123828.55,0.9219294787428781,0.323302750695162,-0.047807680075752264,0,3.9694444444444446,BTC,2025-10-07 16:01:00+00:00,2025-10-07,2025Q4,2025,0.031929478742878104,0.8644444444444445,0.8644444444444445,122553.3,1759510800.0,4.433957396624913,-0.015764718916662045,0.12735293827160493,0.1972530303178513,S2-analog
bitcoin-above-118k-on-october-8,1759860900,38.703845,2,0.871,38.703845,0.87081405875424,0.87081405875424,118000.0,1759939260,1,122157.76,121183.42,121233.465,0.9263005759314631,0.4239700208841464,-0.0266206411318885,0,0.9069444444444446,BTC,2025-10-08 16:01:00+00:00,2025-10-08,2025Q4,2025,0.05548651717722308,0.8805029001208092,0.8805029001208092,120747.51,1759861800.0,8.652716207277543,0.008008058536978505,0.11213187186921503,0.04284041397747383,S2-analog
bitcoin-above-118k-on-september-10,1757080800,1220.96,4,0.09,109.88,0.09,0.09,118000.0,1757520060,0,113854.33,113084.16,112953.11499999999,0.12625868600170972,0.32933144310032625,0.04255230420233199,0,5.084027777777777,BTC,2025-09-10 16:01:00+00:00,2025-09-10,2025Q3,2025,0.03625868600170973,0.09,0.09,112235.56,1757081700.0,5.517346494881475,0.006787504022100836,-0.095733,-0.13318201152533196,S2-analog
bitcoin-above-118k-on-september-12,1757640600,115.5625,4,0.04,115.5625,0.045254732287723094,0.045254732287723094,118000.0,1757692860,0,115139.06,115710.17,115773.65,0.07112998954784959,0.3442984365315769,0.019596094388281124,0,0.6048611111111111,BTC,2025-09-12 16:01:00+00:00,2025-09-12,2025Q3,2025,0.025875257260126495,0.047,0.047,115487.44,1757643300.0,10.605827477279185,-0.004947914837337815,-0.05013537,0.0023413611370747683,S2-analog
bitcoin-above-118k-on-september-15,1757593800,222.0,2,0.12,222.0,0.12000000000000001,0.12000000000000001,118000.0,1757952060,0,114834.9,114380.61,113899.05,0.1494569136573341,0.2866515225093049,0.031153052892523278,0,4.146527777777777,BTC,2025-09-15 16:01:00+00:00,2025-09-15,2025Q3,2025,0.02945691365733409,0.14,0.14,114628.08,1757599200.0,7.643286766318673,0.0039638730802104595,-0.148428,-0.17872501865733945,S2-analog
bitcoin-above-118k-on-september-15,1757890800,1632.0,7,0.05,1632.0,0.06225490196078431,0.06225490196078431,118000.0,1757952060,0,114834.9,116009.61,116039.06,0.08891633220345206,0.30641980600102836,0.01701159196315724,0,0.7090277777777778,BTC,2025-09-15 16:01:00+00:00,2025-09-15,2025Q3,2025,0.026661430242667754,0.041085526315789475,0.041085526315789475,115594.72,1757891700.0,13.248408134435103,-0.01017758784915574,-0.04384335172480956,0.0909934859248732,S2-analog
bitcoin-above-118k-on-september-16,1757707200,30.0,1,0.26,30.0,0.26,0.26,118000.0,1758038460,0,115943.01,116632.51,116635.68,0.29921867178938893,0.2537750342809057,0.011656572944808168,0,3.8340277777777776,BTC,2025-09-16 16:01:00+00:00,2025-09-16,2025Q3,2025,0.039218671789388926,0.23,0.23,116036.55,1757709000.0,13.791041184336954,-0.005929274241939288,-0.242397,-0.160626134736187,S2-analog
bitcoin-above-118k-on-september-16,1757925000,472.08000000000004,2,0.06,172.08,0.07458057956278596,0.1,118000.0,1758038460,0,115943.01,115651.03,115685.46,0.10882025342130368,0.327769751993948,0.02010732964542934,0,1.3131944444444443,BTC,2025-09-16 16:01:00+00:00,2025-09-16,2025Q3,2025,0.034239673858517714,0.07,0.07,114737.27,1757926800.0,11.90688580472181,0.0025214824586819325,-0.07455700000000001,-0.10458000369413496,S2-analog
bitcoin-above-118k-on-september-17,1757707200,30.0,1,0.3,30.0,0.3,0.3,118000.0,1758124860,0,115835.5,116632.51,116635.68,0.33954989827765486,0.28000778987884173,0.011656572944808168,0,4.834027777777778,BTC,2025-09-17 16:01:00+00:00,2025-09-17,2025Q3,2025,0.03954989827765487,0.265,0.265,116157.33,1757710800.0,11.527357946116043,-0.006856970323085362,-0.27863425,-0.1995914986599001,S2-analog
bitcoin-above-118k-on-september-17,1757946600,50.78,5,0.08,50.78,0.08399960614415125,0.08399960614415125,118000.0,1758124860,0,115835.5,115017.56,115033.69,0.11286401758628797,0.32890104835907097,0.025599812107035325,0,2.0631944444444446,BTC,2025-09-17 16:01:00+00:00,2025-09-17,2025Q3,2025,0.028864411442136723,0.14,0.14,114921.61,1757947500.0,9.319664412310631,0.007086268839141931,-0.148428,-0.21446964751621683,S2-analog
bitcoin-above-118k-on-september-17,1758072600,549.256094,6,0.2,549.256094,0.1915610915734328,0.1915610915734328,118000.0,1758124860,0,115835.5,116719.99,116701.9,0.22716513130250818,0.3669136707582545,0.010906805926258053,0,0.6048611111111111,BTC,2025-09-17 16:01:00+00:00,2025-09-17,2025Q3,2025,0.03560403972907539,0.20166666666666666,0.21000000000000002,116662.25,1758074400.0,20.34686573734113,-0.0076067373416352875,-0.21293647222222223,-0.05816320883274986,S2-analog
bitcoin-above-118k-on-september-18,1758133800,3927.8599999999997,5,0.18,60.24,0.19707629599832988,0.17,118000.0,1758211260,0,117599.1,115961.73,115926.34,0.2273191516986842,0.5105069046857831,0.01742440158593161,0,0.8965277777777778,BTC,2025-09-18 16:01:00+00:00,2025-09-18,2025Q3,2025,0.030242855700354315,0.11201261519191197,0.11201261519191197,114902.33,1758134700.0,12.330037099534609,0.014021159494284043,-0.11897522043799662,-0.2918566371810108,S2-analog
bitcoin-above-118k-on-september-19,1758082500,7.0,1,0.31,7.0,0.31,0.31,118000.0,1758297660,0,115816.59,116429.99,116469.27,0.34118216070963936,0.38248409484428436,0.013394476305260418,0,2.4902777777777776,BTC,2025-09-19 16:01:00+00:00,2025-09-19,2025Q3,2025,0.03118216070963936,0.37,0.37,116688.33,1758087900.0,11.463682958857198,-0.0052823290341472585,-0.386317,-0.3257620546681695,S2-analog
bitcoin-above-118k-on-september-19,1758263400,861.09111,13,0.1,749.9911099999999,0.1,0.1,118000.0,1758297660,0,115816.59,116792.25,116843.15,0.14170652979037207,0.2955262003847872,0.010287909012704655,0,0.39652777777777776,BTC,2025-09-19 16:01:00+00:00,2025-09-19,2025Q3,2025,0.041706529790372066,0.10167946302046534,0.10183153903262089,116745.27,1758264300.0,23.326531172139724,-0.008388896326703187,-0.10807331550788879,0.08761053615680153,S2-analog
bitcoin-above-118k-on-september-21,1758236400,2450.0,6,0.28,2450.0,0.28,0.28,118000.0,1758470460,0,115549.9,117061.02,116971.96,0.32016931329154286,0.2219129454377496,0.007989287160285461,0,2.7090277777777776,BTC,2025-09-21 16:01:00+00:00,2025-09-21,2025Q3,2025,0.04016931329154283,0.2940816326530612,0.2940816326530612,116829.23,1758238200.0,19.04544063310455,-0.012992866011586472,-0.3086134664723032,-0.061158608194751135,S2-analog
bitcoin-above-118k-on-september-21,1758366000,90.0,1,0.031,90.0,0.031,0.031,118000.0,1758470460,0,115549.9,115747.54,115807.36,0.06627022011992213,0.2587376451789369,0.019273184424947198,0,1.2090277777777778,BTC,2025-09-21 16:01:00+00:00,2025-09-21,2025Q3,2025,0.03527022011992213,0.020409860555329704,0.020409860555329704,115822.84,1758371400.0,11.482468335997265,-0.0017089687469248264,-0.021809391425650623,-0.002186211901877382,S2-analog
bitcoin-above-118k-on-september-22,1758327300,320.2,5,0.08,320.2,0.08936914428482198,0.08936914428482198,118000.0,1758556860,0,112782.89,115627.96,115666.42,0.11865778845942429,0.23815230108618696,0.020306828960749982,0,2.6569444444444446,BTC,2025-09-22 16:01:00+00:00,2025-09-22,2025Q3,2025,0.029288644174602307,0.08908265213442325,0.08908265213442325,115557.07,1758328200.0,11.794745567381218,-0.024913152343361177,-0.09476293746004169,0.19908135571131055,S2-analog
