asset,event,slug,ts,filled,delta,pnl,move_bp
BTC,2026-04-22,bitcoin-above-76k-on-april-22,1776450600,False,8.102740511543445,-0.026204025483708412,25.32865650002458
BTC,2026-04-22,bitcoin-above-80k-on-april-22,1776450600,False,6.292279704629224,-0.02034904826284728,25.32865650002458
XRP,2026-04-22,xrp-above-1pt5-on-april-22,1776451500,True,6.188983006047702,-0.29362756084343794,-349.0563916456805
BTC,2026-04-23,bitcoin-above-82k-on-april-23,1776453300,False,3.8484497712035535,-0.0015084888100663526,-3.105354819509644
ETH,2026-04-21,ethereum-above-2600-on-april-21,1776457800,False,3.3933000247256957,0.006801054894526759,-27.05279002675761
SOL,2026-04-18,solana-above-90-on-april-18,1776460500,True,14.779340317685401,0.13857073049008087,-19.087189312536747
BTC,2026-04-19,bitcoin-above-78k-on-april-19,1776463200,True,20.050328115123992,0.0944345957403655,-3.909307475358089
BTC,2026-04-18,bitcoin-above-78k-on-april-18,1776463200,True,29.735411169668282,0.3180505661339717,-3.909307475358089
BTC,2026-04-23,bitcoin-above-76k-on-april-23,1776474000,True,7.770713620567937,0.24236063585088435,-22.356768203434875
BTC,2026-04-20,bitcoin-above-76k-on-april-20,1776474000,True,12.561998305749984,-0.47063267901526823,-21.084050350407164
BTC,2026-04-23,bitcoin-above-78k-on-april-23,1776474000,False,8.235128687103154,0.0013378527367020176,-8.719848786189951
BTC,2026-04-18,bitcoin-above-76k-on-april-18,1776483900,True,8.35505286220113,0.16800761360059707,-21.141068641097878
BTC,2026-04-19,bitcoin-above-76k-on-april-19,1776486600,True,17.833221517844414,-0.5060712381043073,-24.98844272002106
BTC,2026-04-21,bitcoin-above-76k-on-april-21,1776488400,True,10.547508787287118,-0.5136218755860368,-38.62536213726696
ETH,2026-04-18,ethereum-above-2400-on-april-18,1776506400,True,23.99454603973949,0.0355986785356716,-59.22284909063585
ETH,2026-04-18,ethereum-above-2300-on-april-18,1776507300,True,1.818005716454593,0.040022642000358405,-42.34166409386845
ETH,2026-04-21,ethereum-above-2300-on-april-21,1776508200,True,6.9613357671428275,0.45134525721421936,-55.03619263041146
ETH,2026-04-20,ethereum-above-2300-on-april-20,1776508200,True,8.402291527140155,0.43082458372564086,-55.03619263041146
BTC,2026-04-23,bitcoin-above-74k-on-april-23,1776510000,True,6.877926837617537,0.06933165533567097,-44.753092194810336
XRP,2026-04-21,xrp-above-1pt4-on-april-21,1776510900,False,7.902445795161604,-0.040731452656039405,43.956114730381294
XRP,2026-04-19,xrp-above-1pt5-on-april-19,1776511800,False,3.8035306813689265,-0.01744847985888677,38.29688209553089
XRP,2026-04-22,xrp-above-1pt4-on-april-22,1776511800,False,6.923834842059763,-0.031762697059264274,38.29688209553089
XRP,2026-04-23,xrp-above-1pt4-on-april-23,1776511800,False,6.341332939077202,-0.029090502834109137,38.29688209553089
XRP,2026-04-20,xrp-above-1pt4-on-april-20,1776512700,False,9.516833986139346,-0.057086615557682116,52.41651585988667
XRP,2026-04-19,xrp-above-1pt4-on-april-19,1776514500,True,9.374125081169446,0.2515738076232775,-26.47900648226196
BTC,2026-04-21,bitcoin-above-74k-on-april-21,1776519000,True,8.434298604317823,0.22363604237292758,-19.14988765029486
XRP,2026-04-21,xrp-above-1pt5-on-april-21,1776519900,True,5.135960041370251,-0.15548550580817738,9.763582615353306
BTC,2026-04-20,bitcoin-above-74k-on-april-20,1776521700,True,8.398923114228667,0.19740972875696788,-11.385074094833593
ETH,2026-04-19,ethereum-above-2400-on-april-19,1776528000,True,13.737355576090119,-0.0017490965546322589,-35.30450058655198
SOL,2026-04-19,solana-above-90-on-april-19,1776528900,True,6.299661212821704,-0.009769861296109267,-21.890670646183942
BTC,2026-04-23,bitcoin-above-76k-on-april-23,1776562200,False,8.359330879711502,-0.0071162108146660295,1.5128952509074802
SOL,2026-04-21,solana-above-90-on-april-21,1776564900,True,4.90074621201284,-0.1639442958651201,-151.50915221745794
BTC,2026-04-22,bitcoin-above-76k-on-april-22,1776572100,True,9.711436751330536,0.07915614046628278,-41.369744657619904
BTC,2026-04-19,bitcoin-above-76k-on-april-19,1776573000,True,29.236731248929317,-0.3861288654390947,-18.666566451169437
BTC,2026-04-22,bitcoin-above-74k-on-april-22,1776573000,True,8.180597281537944,-0.10096346731654786,-37.991452615680494
BTC,2026-04-23,bitcoin-above-72k-on-april-23,1776579300,False,5.282773333923125,0.021298293834070923,-47.27736975571021
ETH,2026-04-20,ethereum-above-2200-on-april-20,1776585600,False,4.728478059676019,-0.030785795735732417,57.47624752875939
BTC,2026-04-22,bitcoin-above-78k-on-april-22,1776587400,True,6.147365909802745,0.49248152996484296,-10.22481566008142
BTC,2026-04-23,bitcoin-above-80k-on-april-23,1776587400,True,3.662455861888169,-0.24765242442812985,11.71658296349499
BTC,2026-04-23,bitcoin-above-78k-on-april-23,1776587400,True,5.6731564899162095,0.5357958625242323,3.9531711406959564
ETH,2026-04-22,ethereum-above-2400-on-april-22,1776614400,True,5.620973482733739,0.5264089735510225,-50.32376907755776
ETH,2026-04-23,ethereum-above-2300-on-april-23,1776614400,True,5.368423091416648,0.43014894426821493,-82.37023360462769
BTC,2026-04-21,bitcoin-above-74k-on-april-21,1776636000,True,12.263373624853491,0.2385875736286661,-54.43194269286836
BTC,2026-04-21,bitcoin-above-76k-on-april-21,1776636000,True,10.014712081073288,-0.41531243202198587,-54.43194269286836
ETH,2026-04-21,ethereum-above-2200-on-april-21,1776636000,False,6.292185142613556,-0.03271728973618919,44.1886977163907
ETH,2026-04-22,ethereum-above-2300-on-april-22,1776636000,False,6.371034493663545,-0.03312728038416644,44.1886977163907
ETH,2026-04-21,ethereum-above-2300-on-april-21,1776636000,True,7.913218037144086,0.5130654671098569,-69.26117797373313
ETH,2026-04-20,ethereum-above-2300-on-april-20,1776636000,True,11.526452256532783,0.5274020708290338,-48.842996052776144
BTC,2026-04-20,bitcoin-above-74k-on-april-20,1776636000,True,17.95573472227761,0.176626944862385,-54.43194269286836
BTC,2026-04-23,bitcoin-above-74k-on-april-23,1776636000,True,8.387907494795385,0.04866769191606501,-54.43194269286836
BTC,2026-04-21,bitcoin-above-72k-on-april-21,1776636000,True,7.415143127461668,0.022981543856115626,-54.43194269286836
ETH,2026-04-23,ethereum-above-2200-on-april-23,1776636000,False,4.849744414959058,-0.025217073174800854,44.1886977163907
ETH,2026-04-22,ethereum-above-2200-on-april-22,1776636000,False,5.438442523814861,-0.028278109390048288,44.1886977163907
BTC,2026-04-22,bitcoin-above-72k-on-april-22,1776636000,True,7.047321688405318,-0.22437129753350785,-54.43194269286836
SOL,2026-04-23,solana-above-80-on-april-23,1776660300,False,4.448874647559875,-0.02152133805866292,41.37366265961426
SOL,2026-04-21,solana-above-80-on-april-21,1776667500,False,3.9916824930276116,-0.02445743556928093,54.271015696985344
SOL,2026-04-20,solana-above-80-on-april-20,1776669300,False,0.5551349581869621,-0.002809196494660952,43.60386379506668
SOL,2026-04-22,solana-above-80-on-april-22,1776685500,False,2.857903775561173,-0.011037652139020908,31.621505531636206
XRP,2026-04-20,xrp-above-1pt4-on-april-20,1776699000,False,1.4813254168909944e-06,8.958648323988298e-10,-13.2528879300748
BTC,2026-04-22,bitcoin-above-76k-on-april-22,1776699000,True,12.228162285899588,0.08807755106049615,-22.97288940546812
SOL,2026-04-22,solana-above-90-on-april-22,1776699000,False,4.861290651722817,-0.011332829068073588,16.313217320840973
ETH,2026-04-23,ethereum-above-2400-on-april-23,1776699000,False,5.521986951333907,-0.03198166938346854,50.867042300588274
BTC,2026-04-21,bitcoin-above-78k-on-april-21,1776699000,True,7.586554991353912,-0.08122477183325136,-22.97288940546812
BTC,2026-04-22,bitcoin-above-78k-on-april-22,1776699000,False,8.06100476371999,-0.05410070030259849,60.10461649563511
BTC,2026-04-23,bitcoin-above-76k-on-april-23,1776699000,False,9.909522579778889,-0.06650685949762984,60.10461649563511
BTC,2026-04-20,bitcoin-above-76k-on-april-20,1776699000,True,73.99891365562048,0.0689875402642085,-22.97288940546812
BTC,2026-04-22,bitcoin-above-74k-on-april-22,1776699000,False,9.431727800461102,-0.06330018329290212,60.10461649563511
BTC,2026-04-23,bitcoin-above-72k-on-april-23,1776699000,False,4.76522755153262,-0.03198139130241389,60.10461649563511
ETH,2026-04-21,ethereum-above-2400-on-april-21,1776699000,True,6.8199185838816305,-0.0826813111257695,-44.23437122084527
BTC,2026-04-23,bitcoin-above-78k-on-april-23,1776700800,True,7.491145795735853,0.5547477752814245,-39.40303020918266
ETH,2026-04-22,ethereum-above-2400-on-april-22,1776700800,False,6.095512915513833,-0.05118924082104069,76.9319009081602
ETH,2026-04-23,ethereum-above-2300-on-april-23,1776700800,False,6.608670913871027,-0.055498667889974276,76.9319009081602
ETH,2026-04-23,ethereum-above-2100-on-april-23,1776700800,False,2.3018585467089223,-0.019330677026958776,76.9319009081602
XRP,2026-04-22,xrp-above-1pt4-on-april-22,1776702600,False,8.887251323278969,-0.029054790641969357,24.508958033748186
XRP,2026-04-23,xrp-above-1pt4-on-april-23,1776702600,False,7.457538688145904,-0.024380679403192863,24.508958033748186
XRP,2026-04-21,xrp-above-1pt4-on-april-21,1776702600,False,11.498629669577443,-0.03759208168716969,24.508958033748186
BTC,2026-04-23,bitcoin-above-74k-on-april-23,1776725100,True,8.281804384996645,-0.03317013705401995,-2.278144321148241
BTC,2026-04-21,bitcoin-above-76k-on-april-21,1776725100,True,22.107862173343822,-0.4925426938837737,-2.278144321148241
ETH,2026-04-21,ethereum-above-2300-on-april-21,1776726000,True,14.48066146715379,0.42575706353700227,-32.95066647752723
BTC,2026-04-21,bitcoin-above-74k-on-april-21,1776775500,False,1.411860400094733,-0.001075781345318161,0.6211074056910254
BTC,2026-04-24,bitcoin-above-76k-on-april-24,1776778200,True,9.279891060946873,0.25448317564778217,-46.72381127818215
BTC,2026-04-24,bitcoin-above-74k-on-april-24,1776778200,True,7.384863079127634,0.07461967499881865,-34.0275551130376
BTC,2026-04-24,bitcoin-above-78k-on-april-24,1776778200,True,7.916708039254206,-0.45945127527424257,-46.72381127818215
ETH,2026-04-23,ethereum-above-2200-on-april-23,1776778200,False,5.073670719481871,0.02282961501561622,-52.00301058743901
ETH,2026-04-24,ethereum-above-2300-on-april-24,1776788100,True,6.361351993158299,0.4451179657895428,-62.39161317555169
ETH,2026-04-28,ethereum-above-2300-on-april-28,1776801600,False,4.5801788638522885,-0.06012111515087035,124.22466284557808
BTC,2026-04-28,bitcoin-above-76k-on-april-28,1776802500,False,6.971567808604033,-0.0821076266379746,110.77402842687584
ETH,2026-04-28,ethereum-above-2600-on-april-28,1776802500,False,1.8233023638983639,-0.008173606212419348,37.79079269860011
ETH,2026-04-28,ethereum-above-2500-on-april-28,1776802500,True,3.049793999386942,-0.09127397599737891,-23.52987975812699
ETH,2026-04-23,ethereum-above-2300-on-april-23,1776804300,False,8.65642121670271,-0.04476043358832004,44.67245172753845
XRP,2026-04-23,xrp-above-1pt4-on-april-23,1776828600,False,7.49461151718455,-0.03607557752813779,40.70795975846354
BTC,2026-04-26,bitcoin-above-78k-on-april-26,1776834000,False,8.533203270033189,-0.059517836079233596,62.741503664068205
BTC,2026-04-26,bitcoin-above-80k-on-april-26,1776834000,False,6.799318410413056,-0.04742424454162868,62.741503664068205
XRP,2026-04-22,xrp-above-1pt4-on-april-22,1776835800,False,2.097307656896985,0.012005571587555351,-64.6228015455204
XRP,2026-04-22,xrp-above-1pt5-on-april-22,1776835800,False,6.655198986525989,0.038096207582809606,-64.6228015455204
BTC,2026-04-27,bitcoin-above-78k-on-april-27,1776841200,True,7.768146919963467,-0.37965068773063326,-14.986088528120353
BTC,2026-04-28,bitcoin-above-80k-on-april-28,1776841200,False,6.44555642551698,-0.0166318943591738,18.78616887345049
BTC,2026-04-28,bitcoin-above-78k-on-april-28,1776841200,True,7.134582190259422,-0.3153557681398836,-14.986088528120353
BTC,2026-04-25,bitcoin-above-78k-on-april-25,1776841200,True,9.806524399458809,-0.4286824127149454,-14.986088528120353
BTC,2026-04-28,bitcoin-above-82k-on-april-28,1776842100,False,4.786004198044374,-0.006247858783461437,6.0323486998445475
BTC,2026-04-27,bitcoin-above-82k-on-april-27,1776842100,False,4.843823052602348,-0.006323338039924964,6.0323486998445475
BTC,2026-04-26,bitcoin-above-82k-on-april-26,1776842100,True,4.835453712904777,-0.11509854330216171,-27.091196768938932
BTC,2026-04-25,bitcoin-above-80k-on-april-25,1776842100,True,8.218329840000937,-0.19028291031870428,-27.091196768938932
SOL,2026-04-22,solana-above-90-on-april-22,1776843900,False,10.730301447815503,-0.01716306006573942,9.074410786032438
SOL,2026-04-25,solana-above-80-on-april-25,1776850200,False,1.503007838247764,-0.0044376049014283785,22.565732242887545
BTC,2026-04-22,bitcoin-above-78k-on-april-22,1776859200,True,43.68481417519951,-0.24893237254309925,-14.65057346938175
